,Sig.,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups
,,Group A,Group A,Group A,Group A,Group A,Group A,Group B,Group B,Group B,Group B,Group B,Group B,Group C,Group C,Group C,Group C,Group C,Group C
,,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean
Feature,,,,,,,,,,,,,,,,,,,
ClusterMean_Nucleus_HematoxylinODSum,8.445753682205053e-62,367.0,419.06803678474114,73.15538876867323,3.8186802097943455,426.5424460195353,411.593627549947,400.0,346.76892625,60.305389196750156,3.0152694598375094,352.6714623581931,340.8663901418069,76.0,475.5603828947368,92.99631745099644,10.667409207640036,496.33049602724884,454.79026976222474
ClusterMean_Nucleus_HematoxylinODStdDev,4.25750753464043e-158,367.0,0.2721160762942779,0.025933160995283217,0.0013536999848807536,0.27476571101419556,0.2694664415743603,400.0,0.31818225,0.023434456347401066,0.0011717228173700528,0.32047595420469593,0.31588854579530407,76.0,0.3714618421052632,0.039611769184104084,0.004543781548641269,0.38030886906164046,0.36261481514888566
ClusterMean_Nucleus_HematoxylinODMax,1.848496205212257e-41,367.0,1.5814871934604904,0.1398759961147601,0.007301467563486398,1.595778559478545,1.5671958274424358,400.0,1.7102597499999999,0.11200830261446656,0.0056004151307233315,1.7212228340527755,1.6992966659472246,76.0,1.740632894736842,0.19514840259874558,0.022385056997929528,1.7842180012303417,1.697047788243343
ClusterMean_Nucleus_HematoxylinODMin,2.2701578120581696e-131,367.0,0.10564414168937329,0.07173145206662435,0.003744351318982103,0.11297306491398151,0.09831521846476507,400.0,-0.0010952499999999999,0.059055591264388044,0.0029527795632194025,0.004684959106875786,-0.006875459106875784,76.0,-0.10102368421052632,0.0647943266413988,0.007432418998542697,-0.0865522994119192,-0.11549506900913344
ClusterMean_Nucleus_HematoxylinODRange,5.802950603127164e-91,367.0,1.4758479564032698,0.16635120508010962,0.008683462222086907,1.4928443390949349,1.4588515737116048,400.0,1.7113557499999998,0.15360946124310176,0.007680473062155089,1.7263906482673732,1.6963208517326265,76.0,1.8416578947368423,0.21362017399309952,0.024503914493092006,1.8893685493394994,1.7939472401341843
ClusterMean_Nucleus_EosinODMean,2.6595784142361066e-19,367.0,0.017322615803814716,0.04213589523738418,0.002199475827731084,0.021627711160145995,0.013017520447483439,400.0,0.0365925,0.03358869370207077,0.0016794346851035386,0.039880074792970496,0.033304925207029504,76.0,-0.006131578947368421,0.06186504497269588,0.007096407346673167,0.007685570142518149,-0.019948728037254993
ClusterMean_Nucleus_EosinODSum,9.997997315239985e-16,367.0,11.975496730245233,26.88243074290518,1.4032514623592354,14.72211993846647,9.228873522023989,400.0,22.41519075,20.053046048738366,1.0026523024369183,24.37793122740191,20.452450272598092,76.0,-2.304986842105263,42.00196791013915,4.8179561460561775,7.0758752091412855,-11.685848893351812
ClusterMean_Nucleus_EosinODStdDev,1.3529142491568961e-176,367.0,0.10552670299727519,0.01529483629340796,0.0007983839556969464,0.10708940217173532,0.10396400382281512,400.0,0.13410875,0.018977636183816843,0.0009488818091908408,0.1359662321307872,0.1322512678692128,76.0,0.19237105263157894,0.0341724365175189,0.003919847300905891,0.20000324057124072,0.18473886469191717
ClusterMean_Nucleus_EosinODMax,2.637662861849185e-144,367.0,0.36156702997275203,0.05681336791104074,0.0029656336647965456,0.36737174742312095,0.3557623125223831,400.0,0.47443775000000005,0.06534528802143279,0.00326726440107164,0.48083357841905566,0.46804192158094443,76.0,0.5938184210526316,0.1088277069016604,0.012483394122147402,0.6181243704305778,0.5695124716746852
ClusterMean_Nucleus_EosinODMin,1.0752930806971789e-113,367.0,-0.36729645776566755,0.07723965942065188,0.0040318774024095455,-0.35940475172208897,-0.37518816380924613,400.0,-0.47233400000000003,0.0765935782855617,0.0038296789142780842,-0.4648372179128925,-0.47983078208710755,76.0,-0.6035921052631579,0.08900025282834187,0.010209029158639792,-0.5837144867645446,-0.6234697237617711
ClusterMean_Nucleus_EosinODRange,6.745581250061991e-167,367.0,0.7288602179836512,0.1084736761295896,0.00566227980319457,0.7399431560999239,0.7177772798673785,400.0,0.94676975,0.12062243609777958,0.006031121804888977,0.9585759632424431,0.9349635367575568,76.0,1.197407894736842,0.15742122496720526,0.018057452926327093,1.2325668853468779,1.1622489041268067
ClusterMean_Smoothed_100Px_Nucleus_Area,8.924990682686943e-29,367.0,597.9423931880109,65.84450351689355,3.4370551060671497,604.6698369680358,591.2149494079862,400.0,561.2188265,85.12610956498814,4.256305478249409,569.5507507633198,552.8869022366802,76.0,668.8684657894737,77.45266034062112,8.884429456135466,686.1670057938821,651.5699257850653
ClusterMean_Smoothed_100Px_Nucleus_Perimeter,2.952450224852122e-45,367.0,97.60916130790191,6.47873777732181,0.33818735914229864,98.27110485420374,96.94721776160009,400.0,94.717003,7.388145794714053,0.36940728973570247,95.44013567365904,93.99387032634097,76.0,107.88054078947368,6.682309227029784,0.7665134376345317,109.37299040937367,106.3880911695737
ClusterMean_Smoothed_100Px_Nucleus_Circularity,3.4894837692556594e-60,367.0,0.78221689373297,0.028745426590808885,0.0015004990540276359,0.7851538623635084,0.7792799251024314,400.0,0.77919825,0.03030753104481759,0.001515376552240879,0.7821646730465137,0.7762318269534862,76.0,0.7133671052631578,0.044380405250239,0.005090781619978253,0.7232791755814253,0.7034550349448906
ClusterMean_Smoothed_100Px_Nucleus_MaxCaliper,8.300033279987165e-50,367.0,36.025187193460496,2.834724214393028,0.14797139950902605,36.314815738982304,35.735558647938674,400.0,34.7393205,2.949088370126742,0.147454418506337,35.027969670874825,34.450671329125186,76.0,40.61253552631579,3.276663369331834,0.37585906576102524,41.34435664293196,39.880714409699614
ClusterMean_Smoothed_100Px_Nucleus_MinCaliper,1.0189623132092587e-06,367.0,22.83771553133515,1.0062009983472788,0.05252326457609432,22.940520781374723,22.73491028129557,400.0,22.366910750000002,1.4993876122901504,0.07496938061450756,22.513666946081347,22.220154553918658,76.0,22.969126315789474,1.9900163667915485,0.2282705326009563,23.413583324483298,22.52466930709565
ClusterMean_Smoothed_100Px_Nucleus_Eccentricity,3.423306936947321e-30,367.0,0.7156365122615804,0.037364087062446594,0.001950389468554058,0.7194540639428695,0.7118189605802914,400.0,0.7113802499999999,0.037508875941214694,0.001875443797060734,0.7150515221295676,0.7077089778704323,76.0,0.7705605263157895,0.0560200585003797,0.006425941416168207,0.7830722362913587,0.7580488163402204
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODMean,3.7415309633317695e-56,367.0,0.6886310626702997,0.07227191304364282,0.0037725631523390767,0.696015205702849,0.6812469196377502,400.0,0.610115,0.05012548039132541,0.002506274019566273,0.6150211528644651,0.6052088471355348,76.0,0.687253947368421,0.09753705954256835,0.011188268047267498,0.7090382052491615,0.6654696894876806
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODSum,7.36024765657893e-62,367.0,416.2939798365123,72.2994492771581,3.774000532028353,423.68093629239996,408.9070233806246,400.0,344.58391975,59.38121081994995,2.9690605409974986,350.3959996599639,338.77183984003625,76.0,471.2987078947369,91.99384882882961,10.552418170321719,491.84492628318895,450.7524895062846
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODStdDev,8.319251363165334e-159,367.0,0.27191634877384196,0.02581471082210383,0.0013475169361706015,0.2745538812401433,0.2692788163075405,400.0,0.3180635,0.02332880624360962,0.0011664403121804817,0.32034686344476104,0.31578013655523895,76.0,0.37110526315789477,0.03958605442909357,0.004540831863945249,0.3799465468936223,0.36226397942216715
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODMax,6.836481923044093e-41,367.0,1.582124795640327,0.13947988949935836,0.007280790966469247,1.5963756907786015,1.567873900502052,400.0,1.70970675,0.11161840506974338,0.005580920253487162,1.7206316718857304,1.6987818281142688,76.0,1.7393934210526314,0.19551609811677143,0.02242723456648394,1.7830606499109414,1.6957261921943223
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODMin,3.3876398905744156e-132,367.0,0.10757057220708446,0.07199974996503027,0.0037583563552783606,0.11492690787967874,0.10021423653449019,400.0,-0.00023375000000000013,0.05909779318074904,0.0029548896590374514,0.005550589721709277,-0.0060180897217092764,76.0,-0.10029605263157894,0.06545707283564187,0.007508441200803797,-0.0856766478488491,-0.11491545741430881
ClusterMean_Smoothed_100Px_Nucleus_HematoxylinODRange,3.115855106661779e-91,367.0,1.4745536784741144,0.16570595271892463,0.008649780323002603,1.4914841346456915,1.4576232223025374,400.0,1.7099415,0.15305630240868082,0.00765281512043404,1.7249222565059619,1.6949607434940386,76.0,1.839696052631579,0.21395695980939064,0.024542546475692817,1.8874819261213662,1.7919101791417924
ClusterMean_Smoothed_100Px_Nucleus_EosinODMean,5.289573779067673e-19,367.0,0.017373024523160762,0.04236378050588454,0.0022113713419177113,0.02170140330104201,0.013044645745279523,400.0,0.03658925,0.033836323698668895,0.0016918161849334451,0.03990106217897962,0.03327743782102038,76.0,-0.006021052631578948,0.06213459437015631,0.007127326783089541,0.00785629853548131,-0.019898403798639205
ClusterMean_Smoothed_100Px_Nucleus_EosinODSum,1.5061032666481785e-15,367.0,11.878632152588555,26.74035994263022,1.395835426951165,14.610739747955526,9.146524557221587,400.0,22.206272749999997,19.99166945494477,0.9995834727472387,24.1630058445479,20.249539655452093,76.0,-2.2420736842105256,41.76057134425045,4.790266060897584,7.084874038805232,-11.569021407226284
ClusterMean_Smoothed_100Px_Nucleus_EosinODStdDev,6.28928858561191e-177,367.0,0.10554359673024523,0.015275494004543056,0.000797374296436791,0.10710431967048736,0.1039828737900031,400.0,0.13412000000000002,0.018929225789039324,0.0009464612894519659,0.1359727438460834,0.13226725615391657,76.0,0.19238815789473684,0.03417198840026829,0.003919795898331936,0.20002024575037114,0.18475607003910255
ClusterMean_Smoothed_100Px_Nucleus_EosinODMax,9.24853171120672e-144,367.0,0.3612155313351499,0.057064274983828746,0.0029787309073849595,0.36704588438357233,0.35538517828672744,400.0,0.47391625,0.06539725807974198,0.0032698629039870967,0.4803171651144538,0.46751533488554614,76.0,0.5935605263157895,0.1091402206081056,0.012519241902801782,0.6179362735654821,0.5691847790660967
ClusterMean_Smoothed_100Px_Nucleus_EosinODMin,2.672460411275806e-113,367.0,-0.36696376021798366,0.0772919493331858,0.0040346069136256895,-0.3590667116260063,-0.37486080880996103,400.0,-0.4717435,0.07658299056487451,0.0038291495282437226,-0.46424775421171244,-0.47923924578828764,76.0,-0.6027736842105264,0.08895229488277567,0.010203528005001298,-0.5829067768022264,-0.6226405916188263
ClusterMean_Smoothed_100Px_Nucleus_EosinODRange,6.705943626306294e-167,367.0,0.7281825613079019,0.1084670646845882,0.005661934688574714,0.7392648239217078,0.7171002986940961,400.0,0.94566175,0.12037400035656416,0.006018700017828208,0.9574436469922268,0.9338798530077729,76.0,1.1963368421052631,0.15718550131790598,0.018030413569329766,1.231443185395511,1.1612304988150157
ClusterMean_Smoothed_100Px_NearbyDetectionCounts,1.2545914290910447e-70,367.0,10.38160871934605,1.9349459136283202,0.10100335452743865,10.579305401013388,10.183912037678711,400.0,10.499400000000001,1.7136518806250949,0.08568259403125475,10.667127830580153,10.33167216941985,76.0,6.190432894736841,1.3731307461309632,0.15750889891193345,6.49711257544462,5.883753214029064
ClusterMean_Smoothed_50Px_Nucleus_Area,6.050526518066531e-29,367.0,600.6955307901908,67.22978896412458,3.5093664178009223,607.5645115166236,593.826550063758,400.0,563.44584575,86.71227542226474,4.335613771113237,571.9330198404225,554.9586716595775,76.0,673.8488368421052,79.6039714404817,9.131201763514673,691.6278579682621,656.0698157159484
ClusterMean_Smoothed_50Px_Nucleus_Perimeter,1.7611203713262043e-45,367.0,97.83455367847411,6.588736843880098,0.3439292636777291,98.50773601460045,97.16137134234776,400.0,94.89280924999998,7.499348621454053,0.3749674310727023,95.62682616980864,94.15879233019133,76.0,108.30539736842104,6.797358717560301,0.7797105192852781,109.82354253196893,106.78725220487316
ClusterMean_Smoothed_50Px_Nucleus_Circularity,2.4593969917063815e-60,367.0,0.7819730245231608,0.028843716959510934,0.0015056297695100296,0.784920035646151,0.7790260134001705,400.0,0.7791085,0.030387743666862,0.0015193871833430964,0.7820827740512789,0.7761342259487211,76.0,0.71285,0.04462486153106433,0.005118822678510664,0.7228166680136155,0.7028833319863842
ClusterMean_Smoothed_50Px_Nucleus_MaxCaliper,4.4662320669231e-50,367.0,36.11381035422344,2.879166655864543,0.1502912760701211,36.40797965881362,35.819641049633255,400.0,34.803922,2.9897195142187214,0.14948597571093628,35.09654804256597,34.51129595743403,76.0,40.78186842105263,3.3260510795119798,0.38152422464860747,41.524719956462945,40.039016885642326
ClusterMean_Smoothed_50Px_Nucleus_MinCaliper,9.345794251530458e-07,367.0,22.878500544959127,1.022217277412263,0.05335930753792453,22.98294220519576,22.774058884722496,400.0,22.40434975,1.5208128338454108,0.07604064169227057,22.553202991561697,22.255496508438306,76.0,23.033925,2.02888252658945,0.23272878688733936,23.487062508719582,22.580787491280418
ClusterMean_Smoothed_50Px_Nucleus_Eccentricity,3.0097170520941406e-30,367.0,0.7158111716621253,0.03746002547693683,0.0019553974130259353,0.7196385255327448,0.7119838177915062,400.0,0.71132625,0.037596577537641084,0.0018798288768820553,0.7150061061358488,0.7076463938641513,76.0,0.7708315789473684,0.05648914753714804,0.006479749618978632,0.7834480568603135,0.7582151010344234
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODMean,3.6528912331143633e-56,367.0,0.6874561307901907,0.0719313342064918,0.0037547850817527006,0.6948054763095505,0.680106785270831,400.0,0.60943,0.049782733969758595,0.0024891366984879314,0.6143026057278627,0.6045573942721374,76.0,0.6866776315789473,0.09718290603967235,0.011147643854382643,0.7083827916144929,0.6649724715434018
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODSum,6.943225369678121e-62,367.0,417.35463051771114,72.93744280823444,3.8073035232652948,424.8067718467938,409.90248918862846,400.0,345.4566185,60.04792387177074,3.002396193588541,351.33395456558435,339.57928243441575,76.0,474.248202631579,92.69990061969216,10.633407865197402,494.9521130230652,453.544292240093
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODStdDev,2.631933746359013e-158,367.0,0.2719980926430518,0.025936891077313427,0.0013538946935778094,0.27464810847173043,0.26934807681437317,400.0,0.31811225,0.023419880485227848,0.001170994024261392,0.3204045275568634,0.3158199724431366,76.0,0.37142236842105264,0.039623769292969305,0.00454515805553219,0.38027207552246756,0.3625726613196375
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODMax,2.533962666758225e-41,367.0,1.5813940054495912,0.13986156491694332,0.007300714261092228,1.5956838970078686,1.5671041138913138,400.0,1.709796,0.11192400050356406,0.005596200025178202,1.7207508327793781,1.698841167220622,76.0,1.740690789473684,0.19548995144005502,0.022424235336970355,1.7843521786444847,1.6970294003028843
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODMin,6.39684874945149e-132,367.0,0.10660735694822887,0.07180811996751076,0.003748353350831966,0.11394411346134863,0.09927060043510912,400.0,-0.0006177499999999999,0.05907295782168018,0.002953647891084009,0.005164158900755853,-0.006399658900755852,76.0,-0.1007421052631579,0.06494615464759074,0.007449834865274013,-0.0862368106824032,-0.11524739984391259
ClusterMean_Smoothed_50Px_Nucleus_HematoxylinODRange,3.3816936187938526e-91,367.0,1.4747882833787467,0.1662398344779726,0.008677648723977045,1.4917732871484881,1.4578032796090052,400.0,1.7104105,0.1534945013497603,0.0076747250674880085,1.7254341462892255,1.6953868537107746,76.0,1.841436842105263,0.21390340239906122,0.02453640301939536,1.889210753901274,1.793662930309252
ClusterMean_Smoothed_50Px_Nucleus_EosinODMean,3.195069193151834e-19,367.0,0.01734632152588556,0.04222120555100826,0.0022039289898536695,0.02166013318058812,0.013032509871182997,400.0,0.03660225,0.033676881548245184,0.0016838440774122588,0.039898456392124096,0.03330604360787591,76.0,-0.006122368421052631,0.06193312220706939,0.007104216341015002,0.007709985269386331,-0.019954722111491595
ClusterMean_Smoothed_50Px_Nucleus_EosinODSum,1.1154858866292434e-15,367.0,11.912052316076295,26.77627588063731,1.3977102236543517,14.647829503297466,9.176275128855124,400.0,22.302134249999998,19.993654767868072,0.9996827383934036,24.259061661861363,20.345206838138633,76.0,-2.2932631578947373,41.898093055663345,4.806040883071046,7.0643991308426966,-11.65092544663217
ClusterMean_Smoothed_50Px_Nucleus_EosinODStdDev,1.1028163749862335e-176,367.0,0.10554305177111716,0.015286454214909541,0.0007979464147608972,0.10710489453450504,0.10398120900772932,400.0,0.134126,0.01896302493767717,0.0009481512468838601,0.13598205201966324,0.13226994798033676,76.0,0.19237631578947367,0.03417266302537182,0.003919873283138543,0.20000855431816802,0.18474407726077938
ClusterMean_Smoothed_50Px_Nucleus_EosinODMax,2.931149751048461e-144,367.0,0.36136321525885556,0.0568508347667611,0.0029675894187453796,0.3671717607609526,0.35555466975675853,400.0,0.474194,0.06535037408065235,0.0032675187040326196,0.48059032622942705,0.46779767377057296,76.0,0.5937342105263158,0.10890669713429817,0.012492454923242014,0.6180578018508813,0.5694106192017503
ClusterMean_Smoothed_50Px_Nucleus_EosinODMin,9.38754117245771e-114,367.0,-0.3670367847411444,0.07720879386984396,0.004030266233772231,-0.359148232282857,-0.3749253371994317,400.0,-0.47196150000000003,0.0765355220344299,0.0038267761017214954,-0.4644704003091622,-0.47945259969083787,76.0,-0.6034078947368421,0.0890269453789625,0.010212091004184548,-0.5835243146333892,-0.623291474840295
ClusterMean_Smoothed_50Px_Nucleus_EosinODRange,4.718158662634586e-167,367.0,0.7283978201634878,0.1084040957407857,0.0056586477364639004,0.7394736491342909,0.7173219911926846,400.0,0.9461562499999999,0.12051873120958584,0.006025936560479297,0.9579523128751988,0.9343601871248011,76.0,1.1971381578947369,0.15737748502002472,0.01805243561028614,1.232287379476533,1.1619889363129408
ClusterMean_Smoothed_50Px_NearbyDetectionCounts,6.943782345042033e-52,367.0,2.469705994550409,0.42414539201849666,0.02214020924279581,2.5130416433434615,2.4263703457573564,400.0,2.4564755,0.4285960450404442,0.021429802252022227,2.498425376542979,2.4145256234570205,76.0,1.635453947368421,0.3091547644533569,0.03546248358332375,1.7045016216113817,1.5664062731254609
ClusterMean_Smoothed_20Px_Nucleus_Area,1.2407186533511144e-28,367.0,603.7373294277929,67.42574251940927,3.519595110125567,610.6263310588762,596.8483277967094,400.0,566.08814325,87.2384170821241,4.361920854106205,574.6268147304023,557.5494717695977,76.0,676.0433263157895,79.69019429964409,9.141092203770254,693.8416047479182,658.2450478836606
ClusterMean_Smoothed_20Px_Nucleus_Perimeter,4.345600434336065e-45,367.0,98.11731907356949,6.602749144198932,0.344660699800507,98.7919330700105,97.44270507712848,400.0,95.140453,7.537770264121718,0.37688851320608624,95.87823053119354,94.4026754688065,76.0,108.52957631578947,6.8175945390705746,0.7820317272064049,110.0522410163859,107.00691161519303
ClusterMean_Smoothed_20Px_Nucleus_Circularity,4.0365375499595207e-60,367.0,0.7815572207084469,0.028939921675280453,0.0015106516147955476,0.7845140612292175,0.7786003801876763,400.0,0.77879325,0.03048555727625147,0.0015242778638125734,0.7817770977953338,0.7758094022046664,76.0,0.7123763157894737,0.04484596709752485,0.005144185226406864,0.722392366270648,0.7023602653082992
ClusterMean_Smoothed_20Px_Nucleus_MaxCaliper,1.034049242948549e-49,367.0,36.22340408719346,2.887742277709292,0.1507389198866105,36.518449577505436,35.928358596881495,400.0,34.89681725,3.007194729749639,0.15035973648748208,35.19115372163447,34.602480778365525,76.0,40.87353947368421,3.3429350694294153,0.3834609511173933,41.62016193670032,40.1269170106681
ClusterMean_Smoothed_20Px_Nucleus_MinCaliper,1.1403806254368628e-06,367.0,22.93044114441417,1.0237921437360902,0.053441514890863094,23.03504371139455,22.825838577433792,400.0,22.4531745,1.5259038184819804,0.07629519092409912,22.602526034020197,22.3038229659798,76.0,23.06443947368421,2.0326533971849994,0.23316133540984352,23.518419181439455,22.610459765928965
ClusterMean_Smoothed_20Px_Nucleus_Eccentricity,3.7087685224707984e-30,367.0,0.716325068119891,0.03755476181391283,0.0019603426095623484,0.7201621013615571,0.712488034878225,400.0,0.71162275,0.037706345336482636,0.0018853172668241314,0.7153133499251653,0.7079321500748347,76.0,0.771253947368421,0.05668589346163523,0.006502317924304762,0.7839143671838197,0.7585935275530226
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODMean,3.888629680372626e-56,367.0,0.6866111716621254,0.07185303580666855,0.003750697938551135,0.6939525173021521,0.6792698260220986,400.0,0.6088055,0.04957358086268202,0.0024786790431341006,0.6136576343606581,0.6039533656393419,76.0,0.6861421052631579,0.09711158840997693,0.0111394631612054,0.7078313369772633,0.6644528735490525
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODSum,8.444705044209868e-62,367.0,419.0677179836512,73.15530921780775,3.818676057272967,426.5421190905995,411.59331687670283,400.0,346.76869525,60.30534310048252,3.015267155024128,352.67122684640924,340.8661636535908,76.0,475.5601618421053,92.99616357074656,10.667391556364818,496.3302406064801,454.79008307773046
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODStdDev,4.244785300386442e-158,367.0,0.2721158038147139,0.025933019457651165,0.0013536925966765015,0.27476542407349336,0.26946618355593444,400.0,0.31818225,0.023434456347401066,0.0011717228173700528,0.32047595420469593,0.31588854579530407,76.0,0.3714618421052632,0.039611769184104084,0.004543781548641269,0.38030886906164046,0.36261481514888566
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODMax,1.848735108151523e-41,367.0,1.5814877384196184,0.13987583481853744,0.007301459143892114,1.5957790879577665,1.5671963888814704,400.0,1.7102602500000001,0.11200875209689307,0.005600437604844655,1.7212233780469575,1.6992971219530428,76.0,1.7406342105263157,0.1951494603648745,0.022385178332025905,1.7842195532648921,1.6970488677877398
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODMin,2.2671663672353474e-131,367.0,0.10564441416893734,0.07173135572102779,0.0037443462897829008,0.11297332754975377,0.09831550078812092,400.0,-0.0010952499999999999,0.059055511903232924,0.0029527755951616447,0.004684951339210403,-0.006875451339210403,76.0,-0.10102368421052632,0.0647943266413988,0.007432418998542697,-0.0865522994119192,-0.11549506900913344
ClusterMean_Smoothed_20Px_Nucleus_HematoxylinODRange,5.797394822914365e-91,367.0,1.4758471389645775,0.16635061723304184,0.008683431536719749,1.492843461594918,1.458850816334237,400.0,1.71135475,0.15360943517203687,0.0076804717586018405,1.7263896457156047,1.6963198542843951,76.0,1.8416592105263159,0.21362116822551813,0.02450402853937198,1.8893700871842152,1.7939483338684152
ClusterMean_Smoothed_20Px_Nucleus_EosinODMean,2.6595784142361066e-19,367.0,0.017322615803814716,0.04213589523738418,0.002199475827731084,0.021627711160145995,0.013017520447483439,400.0,0.0365925,0.03358869370207077,0.0016794346851035386,0.039880074792970496,0.033304925207029504,76.0,-0.006131578947368421,0.06186504497269588,0.007096407346673167,0.007685570142518149,-0.019948728037254993
ClusterMean_Smoothed_20Px_Nucleus_EosinODSum,9.99776195863165e-16,367.0,11.975518801089919,26.882410792024363,1.4032504209317347,14.722139970896079,9.22889763128376,400.0,22.415198500000002,20.05303511915274,1.0026517559576364,24.37793790764223,20.452459092357774,76.0,-2.3049868421052624,42.0019629737257,4.817955579810722,7.075874106625957,-11.685847790836483
ClusterMean_Smoothed_20Px_Nucleus_EosinODStdDev,1.3529142491568961e-176,367.0,0.10552670299727519,0.01529483629340796,0.0007983839556969464,0.10708940217173532,0.10396400382281512,400.0,0.13410875,0.018977636183816843,0.0009488818091908408,0.1359662321307872,0.1322512678692128,76.0,0.19237105263157894,0.0341724365175189,0.003919847300905891,0.20000324057124072,0.18473886469191717
ClusterMean_Smoothed_20Px_Nucleus_EosinODMax,2.628050743257891e-144,367.0,0.3615662125340599,0.05681280836295505,0.0029656044566242247,0.3673708728144589,0.3557615522536609,400.0,0.4744375,0.06534517291129485,0.0032672586455647413,0.48083331715237193,0.4680416828476281,76.0,0.5938184210526316,0.1088277069016604,0.012483394122147402,0.6181243704305778,0.5695124716746852
ClusterMean_Smoothed_20Px_Nucleus_EosinODMin,1.0723110679324865e-113,367.0,-0.36729536784741146,0.07723954121509538,0.004031871232129723,-0.35940367388109357,-0.37518706181372924,400.0,-0.4723335,0.07659217375457583,0.0038296086877287897,-0.46483685538476643,-0.4798301446152336,76.0,-0.6035907894736843,0.0890025949848379,0.01020929782241548,-0.5837126478698907,-0.6234689310774776
ClusterMean_Smoothed_20Px_Nucleus_EosinODRange,6.734229234865678e-167,367.0,0.7288591280653952,0.10847406790052593,0.005662300253470984,0.7399421062095639,0.7177761499212261,400.0,0.9467690000000001,0.12062149165726663,0.006031074582863335,0.9585751208030391,0.9349628791969606,76.0,1.1974065789473685,0.15742060122319979,0.018057381377982712,1.2325654302483011,1.1622477276464358
ClusterMean_Smoothed_20Px_NearbyDetectionCounts,0.011222099113792282,367.0,0.004943869209809265,0.0032785041344943226,0.00017113652277497794,0.005278839496915015,0.0046088989227035145,400.0,0.005653249999999999,0.003626626599020335,0.00018133132995101677,0.006008214866934392,0.00529828513306561,76.0,0.0048289473684210524,0.004151042143509625,0.0004761571898404451,0.005756055207760516,0.003901839529081589
ClusterMean_ROIShape_AreaPx_2,6.677970859161821e-29,367.0,601.3599346049047,67.49965351289447,3.5234532325805032,608.2564878466288,594.4633813631805,400.0,563.8201225,87.26606388248865,4.363303194124436,572.3614999779855,555.2787450220145,76.0,674.6049855263158,79.61970989266196,9.133007087793134,692.3875217317927,656.8224493208388
ClusterMean_ROIShape_PerimeterPx,4.442576326406739e-45,367.0,97.6363749318801,6.577815203445694,0.343359158687689,98.3084413856156,96.9643084781446,400.0,94.6711245,7.508485084192992,0.37542425420964953,95.40603567324,93.93621332676001,76.0,108.00732631578948,6.792327446511367,0.7791333929152815,109.52434777818715,106.49030485339182
ClusterMean_ROIShape_Circularity,1.9024810468282837e-59,367.0,0.7855400544959128,0.02875292530610102,0.0015008904837796589,0.7884777892828175,0.7826023197090081,400.0,0.7827157499999999,0.03018087789335391,0.0015090438946676913,0.7856697765623902,0.7797617234376096,76.0,0.7172907894736842,0.04470194083074117,0.005127664280561461,0.7272746726396665,0.7073069063077019
ClusterMean_ROI_1_00PxPerPixel_ODSum_Mean,3.72591180022649e-42,367.0,1.145000272479564,0.11064264795445578,0.005775499210850355,1.1563048180988609,1.1336957268602672,400.0,1.04487975,0.06428872658446524,0.003214436329223263,1.051172164908003,1.038587335091997,76.0,1.10035,0.13711550994204363,0.015728227669195124,1.130973843306688,1.0697261566933123
ClusterMean_ROI_1_00PxPerPixel_ODSum_Std_dev_,5.545504689270662e-125,367.0,0.42337438692098095,0.033614080254531456,0.0017546407065693196,0.4268087940931997,0.4199399797487622,400.0,0.47608225,0.030423661151019934,0.0015211830575509971,0.4790600395620812,0.47310446043791876,76.0,0.5261394736842105,0.04663918832612011,0.005349881808482091,0.5365560282800684,0.5157229190883524
ClusterMean_ROI_1_00PxPerPixel_ODSum_Min,2.6433019702639813e-101,367.0,0.2731016348773842,0.09057518386261275,0.004727986111978069,0.28235585390486617,0.26384741584990234,400.0,0.16237925,0.051760511210181714,0.002588025560509086,0.16744543546809904,0.15731306453190097,76.0,0.10405131578947369,0.06135109342882393,0.0070374530613675195,0.11775367719740205,0.09034895438154535
